# Generated by tools/re/autoname.py from the engine's dispatch tables and the Twinsanity
# Editor's ConditionID / CommandID enums. Do not edit: regenerate instead.
# address	kind	name	detail
0012a070	F	Condition_WillRunOffCliff_Read	condition 533 methods +0xc
0012a0a0	F	Condition_AgentWasJumpedOn_Read	condition 535 methods +0xc
0012a0d0	F	Condition_AgentWasHeadbutted_Read	condition 537 methods +0xc
0012a130	F	Condition_AgentIsOnGround_Check	condition 518 methods +0x14
0012a1a8	F	Condition_AgentWasTouched_Check	condition 520 methods +0x14
0012a200	F	Condition_AgentWasAttacked_Check	condition 534 methods +0x14
0012a258	F	Condition_AgentWasSpun_Check	condition 521 methods +0x14
0012a2f0	F	Condition_AgentWasSlid_Check	condition 523 methods +0x14
0012a388	F	Condition_WillHitWall_Check	condition 532 methods +0x14
0012a400	F	Condition_WillRunOffCliff_Check	condition 533 methods +0x14
0012a480	F	Condition_AgentWasKneeDropped_Check	condition 522 methods +0x14
0012a518	F	Condition_AgentWasWalkedInto_Check	condition 536 methods +0x14
0012a578	F	Condition_AgentWasJumpedOn_Check	condition 535 methods +0x14
0012a5d8	F	Condition_AgentWasHeadbutted_Check	condition 537 methods +0x14
0012a678	F	Condition_CrateHasRedWumpa_Read	condition 519 methods +0xc
0012a6a8	F	Condition_CrateHasRedWumpa_Check	condition 519 methods +0x14
0012a700	F	Condition_AgentHitPoints_Read	condition 524 methods +0xc
0012a730	F	Condition_AgentHitPoints_Check	condition 524 methods +0x14
0012a9e8	F	Condition_NodeIsAirborne_Read	condition 546 methods +0xc
0012acb8	F	Condition_EdgeNeedsJump_Read	condition 547 methods +0xc
0012ace8	F	Condition_EdgeNeedsLongJump_Read	condition 550 methods +0xc
0012ad18	F	Condition_EdgeNeedsHighJump_Read	condition 551 methods +0xc
0012ad48	F	Condition_EdgeNeedsFlying_Read	condition 548 methods +0xc
0012adf8	F	Condition_NodeIsAirborne_Check	condition 546 methods +0x14
0012b2a0	F	Condition_EdgeNeedsFlying_Check	condition 548 methods +0x14
0012b2d8	F	Condition_EdgeNeedsJump_Check	condition 547 methods +0x14
0012b338	F	Condition_EdgeNeedsLongJump_Check	condition 550 methods +0x14
0012b398	F	Condition_EdgeNeedsHighJump_Check	condition 551 methods +0x14
0012b450	F	Condition_MeFacingPlayer_Read	condition 540 methods +0xc
0012b4b0	F	Condition_PlayerFacingMe_Read	condition 541 methods +0xc
0012b510	F	Condition_ClearLineOfSightToPlayer_Read	condition 542 methods +0xc
0012b540	F	Condition_CanSeePlayer_Read	condition 543 methods +0xc
0012b570	F	Condition_PlayerCanSeeMe_Read	condition 544 methods +0xc
0012b5a0	F	Condition_HeightAbovePlayer_Read	condition 552 methods +0xc
0012b5d0	F	Condition_HeadLookingAtPlayer_Read	condition 553 methods +0xc
0012b600	F	Condition_HeadCanSeePlayer_Read	condition 554 methods +0xc
0012b630	F	Condition_AmIHarmful_Read	condition 568 methods +0xc
0012b720	F	Condition_PlayerHeadLookingAtMe_Read	condition 555 methods +0xc
0012b750	F	Condition_PlayerHeadCanSeeMe_Read	condition 556 methods +0xc
0012b780	F	Condition_CanFall_Read	condition 530 methods +0xc
0012b7b0	F	Condition_CanMoveForwards_Read	condition 525 methods +0xc
0012b7e0	F	Condition_CanMoveBackwards_Read	condition 526 methods +0xc
0012b810	F	Condition_CanStrafeLeft_Read	condition 527 methods +0xc
0012b840	F	Condition_CanStrafeRight_Read	condition 528 methods +0xc
0012b870	F	Condition_WumpaNeededForPayGate_Read	condition 539 methods +0xc
0012b8a0	F	Condition_WumpaNeededForPayGate_Check	condition 539 methods +0x14
0012b918	F	Condition_PlayerIsCrouching_Read	condition 514 methods +0xc
0012b948	F	Condition_MeToPlayerSqrDist_Read	condition 517 methods +0xc
0012b978	F	Condition_PlayerToMyFocusSqrDist_Read	condition 538 methods +0xc
0012b9d8	F	Condition_PlayerHitPoints_Read	condition 512 methods +0xc
0012ba38	F	Condition_CanJumpForwards_Read	condition 529 methods +0xc
0012ba68	F	Condition_WillHitLowWall_Read	condition 531 methods +0xc
0012ba98	F	Condition_PlayerIsMoving_Read	condition 557 methods +0xc
0012bac8	F	Condition_PlayerIsWalking_Read	condition 558 methods +0xc
0012baf8	F	Condition_PlayerIsRunning_Read	condition 559 methods +0xc
0012bb28	F	Condition_PlayerIsCrawling_Read	condition 560 methods +0xc
0012bb58	F	Condition_PlayerIsFalling_Read	condition 561 methods +0xc
0012bb88	F	Condition_PlayerIsCoOpLinked_Read	condition 562 methods +0xc
0012bc48	F	Condition_PlayerHoldingMultiTool_Read	condition 563 methods +0xc
0012bc78	F	Condition_PlayerIsSlamming_Read	condition 564 methods +0xc
0012bca8	F	Condition_PlayerIsSpinning_Read	condition 565 methods +0xc
0012bcd8	F	Condition_PlayerIsJumping_Read	condition 566 methods +0xc
0012bd08	F	Condition_HeadCanSeePlayerUnblocked_Read	condition 567 methods +0xc
0012bd38	F	Condition_PlayerIsGrounded_Read	condition 515 methods +0xc
0012c098	F	Condition_DemoHubMusicFlag_Read	condition 629 methods +0xc
0012c0c8	F	Condition_PlayerIsCrouching_Check	condition 514 methods +0x14
0012c0f8	F	Condition_PlayerHitPoints_Check	condition 512 methods +0x14
0012c140	F	Condition_CanJumpForwards_Check	condition 529 methods +0x14
0012c168	F	Condition_WillHitLowWall_Check	condition 531 methods +0x14
0012c178	F	Condition_PlayerIsMoving_Check	condition 557 methods +0x14
0012c1a8	F	Condition_PlayerIsWalking_Check	condition 558 methods +0x14
0012c1d8	F	Condition_PlayerIsRunning_Check	condition 559 methods +0x14
0012c208	F	Condition_PlayerIsCrawling_Check	condition 560 methods +0x14
0012c238	F	Condition_PlayerIsFalling_Check	condition 561 methods +0x14
0012c268	F	Condition_PlayerIsCoOpLinked_Check	condition 562 methods +0x14
0012c3c0	F	Condition_PlayerHoldingMultiTool_Check	condition 563 methods +0x14
0012c400	F	Condition_PlayerIsSlamming_Check	condition 564 methods +0x14
0012c438	F	Condition_PlayerIsSpinning_Check	condition 565 methods +0x14
0012c490	F	Condition_PlayerIsJumping_Check	condition 566 methods +0x14
0012c4e8	F	Condition_HeadCanSeePlayerUnblocked_Check	condition 567 methods +0x14
0012c528	F	Condition_PlayerIsGrounded_Check	condition 515 methods +0x14
0012c938	F	Condition_DemoHubMusicFlag_Check	condition 629 methods +0x14
0012ca48	F	Condition_NodeTraffic_Read	condition 545 methods +0xc
0012cb58	F	Condition_NodeTraffic_Check	condition 545 methods +0x14
0017ca20	F	Command_DamageOriginator_Run	command 563 methods +0x1c
002102c8	F	Command_RunScriptSlot_Run	command 124 methods +0x1c
00210390	F	Command_SetBehaviourPriority_Read	command 42 methods +0x14
002106d8	F	Command_RestartPrevious_Run	command 7 methods +0x1c
00210980	F	Command_DestroyMe_Read	command 85 methods +0x14
002126e8	F	Command_ForceAnimUpdate_Read	command 74 methods +0x14
00216990	F	Command_RotWarp_Read	command 29 methods +0x14
00216f18	F	Command_SubtypeOf177_Read	command 179 methods +0x14
00217300	F	Command_SubtypeOf177_Run	command 179 methods +0x1c
002176e8	F	Command_RotWarp_Run	command 29 methods +0x1c
0021b408	F	Command_DUMMY_197_Read	command 197 methods +0x14
0021bf48	F	Command_SetWobble_Read	command 12 methods +0x14
0021c980	F	Command_AlterWobblePhase_Read	command 87 methods +0x14
0021cab0	F	Command_AlterWobblePhase_Run	command 87 methods +0x1c
0021d7c0	F	Command_SetShadow_Read	command 187 methods +0x14
0021d8b0	F	Command_SetShadowCircle_Read	command 188 methods +0x14
0021db88	F	Command_SetShadowMesh_Read	command 189 methods +0x14
0021de40	F	Command_SetShadowRectangle_Read	command 190 methods +0x14
0021ec10	F	Command_BeginMusic_Read	command 88 methods +0x14
0021f090	F	Command_SetSound_Read	command 86 methods +0x14
00220410	F	Command_DestroySpawnedAttachment_Read	command 75 methods +0x14
002204d8	F	Command_DestroySpawnedAttachment_Run	command 75 methods +0x1c
00220d38	F	Command_RunScriptSlot_Read	command 124 methods +0x14
00221010	F	Command_ClearThreats_Read	command 31 methods +0x14
002210a8	F	Command_SetBehaviourPriority_Run	command 42 methods +0x1c
002210f8	F	Command_ClearThreats_Run	command 31 methods +0x1c
002211c8	F	Command_DestroyMe_Run	command 85 methods +0x1c
00221950	F	Command_ControllerRumble_Read	command 214 methods +0x14
002219e0	F	Command_ControllerRumble_Run	command 214 methods +0x1c
00221d80	F	Command_ForceAnimUpdate_Run	command 74 methods +0x1c
00222468	F	Command_RequestAttachmentFocus_Read	command 57 methods +0x14
002224f8	F	Command_RequestAttachmentFocus_Run	command 57 methods +0x1c
00222660	F	Command_ClearFocus_Run	command 52 methods +0x1c
00222a88	F	Command_NowMoveForwards_Read	command 14 methods +0x14
00222ab0	F	Command_NowMoveBackwards_Read	command 15 methods +0x14
00222ad8	F	Command_NowStrafeLeft_Read	command 16 methods +0x14
00222b00	F	Command_NowStrafeRight_Read	command 17 methods +0x14
00222b78	F	Command_NowMoveForwards_Run	command 14 methods +0x1c
00222c10	F	Command_NowMoveBackwards_Run	command 15 methods +0x1c
00222c60	F	Command_NowStrafeLeft_Run	command 16 methods +0x1c
00222d00	F	Command_NowStrafeRight_Run	command 17 methods +0x1c
00222e18	F	Command_StopMoving_Run	command 61 methods +0x1c
00222f60	F	Command_TriggerLinkedObjects_Read	command 33 methods +0x14
00223000	F	Command_TriggerLinkedObjects_Run	command 33 methods +0x1c
00223410	F	Command_SetState_Read	command 34 methods +0x14
002234a8	F	Command_SetState_Run	command 34 methods +0x1c
00223538	F	Command_ToggleState_Run	command 35 methods +0x1c
00223720	F	Command_NextKey_Run	command 5 methods +0x1c
00223790	F	Command_NextRouteNode_Run	command 36 methods +0x1c
002237d0	F	Command_DiscardRoute_Run	command 39 methods +0x1c
00223ca8	F	Command_DUMMY_197_Run	command 197 methods +0x1c
00224258	F	Command_SetWobble_Run	command 12 methods +0x1c
00224360	F	Command_ClearWobble_Run	command 13 methods +0x1c
00224ab8	F	Command_SetShadow_Run	command 187 methods +0x1c
00224ae8	F	Command_SetShadowCircle_Run	command 188 methods +0x1c
00224b18	F	Command_SetShadowMesh_Run	command 189 methods +0x1c
00224b48	F	Command_SetShadowRectangle_Run	command 190 methods +0x1c
00224b78	F	Command_ShadowToggle_Read	command 191 methods +0x14
00224c50	F	Command_ShadowToggle_Run	command 191 methods +0x1c
00224e20	F	Command_BeginMusic_Run	command 88 methods +0x1c
002250f0	F	Command_EndContextMusic_Read	command 89 methods +0x14
00225180	F	Command_EndContextMusic_Run	command 89 methods +0x1c
002251c8	F	Command_SetSound_Run	command 86 methods +0x1c
00225cf8	F	Condition_MeFacingFocus_Check	condition 22 methods +0x14
00226378	F	Condition_FocusFacingMe_Check	condition 23 methods +0x14
002265f8	F	Condition_ClearLineOfSightToFocus_Check	condition 24 methods +0x14
00226cf0	F	Condition_CanSeeFocus_Check	condition 26 methods +0x14
00226fd8	F	Condition_FocusAgentCanSeeMe_Check	condition 25 methods +0x14
002272c0	F	Condition_HeightAboveFocus_Check	condition 29 methods +0x14
00227580	F	Condition_MeFacingRouteNode_Check	condition 27 methods +0x14
002276e0	F	Condition_ClearLineOfSightToRouteNode_Check	condition 28 methods +0x14
002277f8	F	Condition_MeFacingCamera_Check	condition 35 methods +0x14
00227978	F	Condition_CameraFacingMe_Check	condition 36 methods +0x14
00227b10	F	Condition_InCameraFrustrum_Check	condition 37 methods +0x14
00227c10	F	Condition_ClearLineOfSightToCamera_Check	condition 38 methods +0x14
00227d48	F	Condition_CameraCanSeeMe_Check	condition 39 methods +0x14
00227ee8	F	Condition_HeadLookingAtFocus_Check	condition 40 methods +0x14
00228118	F	Condition_HeadCanSeeFocus_Check	condition 41 methods +0x14
00228578	F	Condition_HeadLookingAtRouteNode_Check	condition 42 methods +0x14
00228878	F	Condition_FocusHeadLookingAtMe_Check	condition 43 methods +0x14
00228ab0	F	Condition_FocusHeadCanSeeMe_Check	condition 44 methods +0x14
00229088	F	Condition_IsCollidable_Read	condition 1 methods +0xc
002290b8	F	Condition_IsVisible_Read	condition 4 methods +0xc
002290e8	F	Condition_IsLoadZoneStateSet_Read	condition 12 methods +0xc
00229178	F	Condition_IsCollidable_Check	condition 1 methods +0x14
002291a8	F	Condition_IsVisible_Check	condition 4 methods +0x14
002291d0	F	Condition_IsLoadZoneStateSet_Check	condition 12 methods +0x14
002292f8	F	Condition_TouchingTerrain_Read	condition 53 methods +0xc
00229328	F	Condition_TouchingAnyAgent_Read	condition 54 methods +0xc
002293e8	F	Condition_IsResting_Read	condition 61 methods +0xc
00229448	F	Condition_SqrMoveSpeed_Read	condition 62 methods +0xc
00229598	F	Condition_TouchingTerrain_Check	condition 53 methods +0x14
00229670	F	Condition_TouchingAnyAgent_Check	condition 54 methods +0x14
00229868	F	Condition_IsResting_Check	condition 61 methods +0x14
00229980	F	Condition_SqrMoveSpeed_Check	condition 62 methods +0x14
00229b48	F	Condition_CounterValue_Read	condition 59 methods +0xc
00229b78	F	Condition_CounterValueEqualsThreshold_Read	condition 60 methods +0xc
00229c40	F	Condition_CounterValue_Check	condition 59 methods +0x14
00229c78	F	Condition_CounterValueEqualsThreshold_Check	condition 60 methods +0x14
00229e10	F	Condition_Else_Read	condition 2 methods +0xc
00229e40	F	Condition_TimeInUnit_Read	condition 5 methods +0xc
00229e70	F	Condition_Random_Read	condition 3 methods +0xc
00229ea0	F	Condition_IsBusy_Read	condition 65 methods +0xc
00229ed0	F	Condition_ActorSubtypeEquals_Read	condition 47 methods +0xc
00229f30	F	Condition_SoftFlagSet_Read	condition 67 methods +0xc
0022a020	F	Condition_TimeInUnit_Check	condition 5 methods +0x14
0022a048	F	Condition_IsBusy_Check	condition 65 methods +0x14
0022a070	F	Condition_Else_Check	condition 2 methods +0x14
0022a088	F	Condition_Random_Check	condition 3 methods +0x14
0022a0a8	F	Condition_ActorSubtypeEquals_Check	condition 47 methods +0x14
0022a128	F	Condition_SoftFlagSet_Check	condition 67 methods +0x14
0022a280	F	Condition_GotAttachedObject_Read	condition 49 methods +0xc
0022a2b0	F	Condition_GotLinkedObject_Read	condition 73 methods +0xc
0022a340	F	Condition_LostAllAttachments_Read	condition 64 methods +0xc
0022a370	F	Condition_GotAttachmentOnExit_Read	condition 55 methods +0xc
0022a3a0	F	Condition_AttachedToAnAgent_Read	condition 48 methods +0xc
0022a400	F	Condition_GotAttachedObject_Check	condition 49 methods +0x14
0022a488	F	Condition_GotLinkedObject_Check	condition 73 methods +0x14
0022a538	F	Condition_GotAttachmentOnExit_Check	condition 55 methods +0x14
0022a5c0	F	Condition_AttachedToAnAgent_Check	condition 48 methods +0x14
0022a5f0	F	Condition_LostAllAttachments_Check	condition 64 methods +0x14
0022a678	F	Condition_GotUserMessageEquals_Read	condition 51 methods +0xc
0022a6a8	F	Condition_GotAnyUserMessage_Read	condition 50 methods +0xc
0022a708	F	Condition_GotUserMessageEquals_Check	condition 51 methods +0x14
0022a768	F	Condition_GotAnyUserMessage_Check	condition 50 methods +0x14
0022a7e8	F	Condition_IsPathComplete_Read	condition 8 methods +0xc
0022a818	F	Condition_InsideEdgeStartNode_Read	condition 20 methods +0xc
0022a848	F	Condition_InsideEdgeEndNode_Read	condition 21 methods +0xc
0022a8a8	F	Condition_GotRoute_Read	condition 13 methods +0xc
0022a938	F	Condition_GotKeys_Read	condition 14 methods +0xc
0022a968	F	Condition_CurrentKey_Read	condition 11 methods +0xc
0022aa58	F	Condition_CurrentKeyEquals_Read	condition 52 methods +0xc
0022ab78	F	Condition_IsPathComplete_Check	condition 8 methods +0x14
0022aca8	F	Condition_GotRoute_Check	condition 13 methods +0x14
0022ad10	F	Condition_GotKeys_Check	condition 14 methods +0x14
0022ad78	F	Condition_CurrentKey_Check	condition 11 methods +0x14
0022ae38	F	Condition_CurrentKeyEquals_Check	condition 52 methods +0x14
0022ae90	F	Condition_InsideEdgeStartNode_Check	condition 20 methods +0x14
0022aef0	F	Condition_InsideEdgeEndNode_Check	condition 21 methods +0x14
0022aff8	F	Condition_AnimationFinished_Read	condition 7 methods +0xc
0022b028	F	Condition_GetAnimationTimeRemaining_Read	condition 58 methods +0xc
0022b058	F	Condition_XCycle_Read	condition 74 methods +0xc
0022b088	F	Condition_YCycle_Read	condition 75 methods +0xc
0022b0b8	F	Condition_ZCycle_Read	condition 76 methods +0xc
0022b328	F	Condition_AnimationFinished_Check	condition 7 methods +0x14
0022b390	F	Condition_GetAnimationTimeRemaining_Check	condition 58 methods +0x14
0022b3d0	F	Condition_XCycle_Check	condition 74 methods +0x14
0022b450	F	Condition_YCycle_Check	condition 75 methods +0x14
0022b4c8	F	Condition_ZCycle_Check	condition 76 methods +0x14
0022b9e8	F	Condition_MeFacingFocus_Read	condition 22 methods +0xc
0022ba78	F	Condition_FocusFacingMe_Read	condition 23 methods +0xc
0022baa8	F	Condition_ClearLineOfSightToFocus_Read	condition 24 methods +0xc
0022bb38	F	Condition_HeightAboveFocus_Read	condition 29 methods +0xc
0022bbc8	F	Condition_CanSeeFocus_Read	condition 26 methods +0xc
0022bbf8	F	Condition_FocusAgentCanSeeMe_Read	condition 25 methods +0xc
0022bc28	F	Condition_MeFacingRouteNode_Read	condition 27 methods +0xc
0022bc58	F	Condition_ClearLineOfSightToRouteNode_Read	condition 28 methods +0xc
0022bc88	F	Condition_MeFacingCamera_Read	condition 35 methods +0xc
0022bcb8	F	Condition_CameraFacingMe_Read	condition 36 methods +0xc
0022bce8	F	Condition_InCameraFrustrum_Read	condition 37 methods +0xc
0022bd18	F	Condition_ClearLineOfSightToCamera_Read	condition 38 methods +0xc
0022bd48	F	Condition_CameraCanSeeMe_Read	condition 39 methods +0xc
0022bd78	F	Condition_HeadLookingAtFocus_Read	condition 40 methods +0xc
0022bda8	F	Condition_HeadCanSeeFocus_Read	condition 41 methods +0xc
0022be08	F	Condition_HeadLookingAtRouteNode_Read	condition 42 methods +0xc
0022be68	F	Condition_FocusHeadLookingAtMe_Read	condition 43 methods +0xc
0022be98	F	Condition_FocusHeadCanSeeMe_Read	condition 44 methods +0xc
0022c1f8	F	Condition_IsInExternalScript_Read	condition 6 methods +0xc
0022c258	F	Condition_IsInExternalScript_Check	condition 6 methods +0x14
00240f70	F	Condition_MeToFocusSqrDist_Check	condition 10 methods +0x14
00241288	F	Condition_GotAnyFocus_Check	condition 45 methods +0x14
00241380	F	Condition_FocusActorEquals_Check	condition 46 methods +0x14
002416b8	F	Condition_FocusHasAttachment_Check	condition 63 methods +0x14
00241790	F	Condition_FocusIsBusy_Check	condition 66 methods +0x14
00241cc8	F	Condition_BoxAboveIsOverlapped_Check	condition 72 methods +0x14
00243c68	F	Command_SetLogicalRadius_Read	command 40 methods +0x14
00243d28	F	Command_SetSurface_Read	command 167 methods +0x14
00243e38	F	Command_SetLogicalRadius_Run	command 40 methods +0x1c
00244560	F	Command_ContinueColliderMotion_Read	command 70 methods +0x14
00244710	F	Command_ContinueColliderMotion_Run	command 70 methods +0x1c
002454f8	F	Command_ApplyImpulse_Read	command 76 methods +0x14
00245758	F	Command_ApplyImpulse_Run	command 76 methods +0x1c
0024cb28	F	Command_AttachFocusObject2_Read	command 94 methods +0x14
0024cec0	F	Command_AttachFocusObject2_Run	command 94 methods +0x1c
0024d9d0	F	Command_DropAttachedObject_Read	command 48 methods +0x14
0024db90	F	Command_DropAttachedObject_Run	command 48 methods +0x1c
0024e1c0	F	Command_ThrowAttachedObject_Read	command 49 methods +0x14
0024e4a0	F	Command_ThrowAttachedObject_Run	command 49 methods +0x1c
0024ee40	F	Command_UnsupportAbove_Read	command 51 methods +0x14
0024f160	F	Command_UnsupportAbove_Run	command 51 methods +0x1c
0024f928	F	Command_ForceVolumeController_Read	command 165 methods +0x14
0024fad0	F	Command_ForceVolumeController_Run	command 165 methods +0x1c
00250ab8	F	Command_BroadcastUserMessage_Read	command 55 methods +0x14
00250ce0	F	Command_BroadcastUserMessage_Run	command 55 methods +0x1c
00251a40	F	Condition_MeToFocusSqrDist_Read	condition 10 methods +0xc
00251cb0	F	Condition_GotAnyFocus_Read	condition 45 methods +0xc
00251da0	F	Condition_FocusActorEquals_Read	condition 46 methods +0xc
00251e60	F	Condition_FocusHasAttachment_Read	condition 63 methods +0xc
00251e90	F	Condition_FocusIsBusy_Read	condition 66 methods +0xc
00251f20	F	Condition_MeToInitPosSqrDist_Read	condition 9 methods +0xc
00251fb0	F	Condition_BoxAboveIsOverlapped_Read	condition 72 methods +0xc
00252078	F	Condition_MeToInitPosSqrDist_Check	condition 9 methods +0x14
00252f70	F	Command_SetSurface_Run	command 167 methods +0x1c
00253908	F	Command_ClearCollisions_Run	command 53 methods +0x1c
00253ad0	F	Command_ClearContactResponse_Run	command 84 methods +0x1c
00253bb8	F	Command_RevertColliderMotion_Run	command 71 methods +0x1c
00254f88	F	Command_DetachAllSprings_Run	command 81 methods +0x1c
00254fc0	F	Command_UnsupportOverFocus_Run	command 50 methods +0x1c
00254ff0	F	Command_RequestDetach_Run	command 77 methods +0x1c
00255170	F	Command_ClearUserMessage_Run	command 66 methods +0x1c
002ee400	L	Condition_GotFocusObject_Methods	condition 56 methods
002ee428	L	Condition_GotFocusPosition_Methods	condition 57 methods
002ee450	L	Condition_Next_Methods	condition 0 methods
002ee6c8	L	Command_DUMMY_586_Methods	command 586 methods
002ee788	L	Command_CameraTopdownMode_Methods	command 652 methods
002ee948	L	Command_DUMMY_610_Methods	command 610 methods
002ee988	L	Command_DUMMY_609_Methods	command 609 methods
002eeac8	L	Command_CameraStopFocusObject_Methods	command 607 methods
002eeb08	L	Command_CameraFocusObject_Methods	command 606 methods
002eeb48	L	Command_PlayerFaceTowardsCamera_Methods	command 588 methods
002eeb88	L	Command_ResetCamera_Methods	command 662 methods
002eec08	L	Command_RestoreCameraDefaults_Methods	command 560 methods
002eec48	L	Command_SetCamera_Methods	command 559 methods
002eed48	L	Command_BecomeNormal_Methods	command 581 methods
002eed88	L	Command_BecomeSticky_Methods	command 577 methods
002eee88	L	Command_CharacterSoundProxy_Methods	command 622 methods
002ef188	L	Command_SetFocusToPlayer_Methods	command 556 methods
002ef248	L	Command_DisplayBottomTextInstance_Methods	command 657 methods
002ef288	L	Command_PlayMovie_Methods	command 634 methods
002ef2c8	L	Command_BottomTextClear_Methods	command 608 methods
002ef308	L	Command_BottomTextDisplay_Methods	command 603 methods
002ef348	L	Command_FadeoutScreen_Methods	command 602 methods
002ef388	L	Command_DemoHubMusicFlagOn_Methods	command 624 methods
002ef3c8	L	Command_BottomTextHide_Methods	command 620 methods
002ef408	L	Command_BottomTextShow_Methods	command 619 methods
002ef448	L	Command_ForceGameOver_Methods	command 618 methods
002ef488	L	Command_PlayCredits_Methods	command 654 methods
002ef4c8	L	Command_WhackawormEnd_Methods	command 598 methods
002ef508	L	Command_WhackawormProgress_Methods	command 597 methods
002ef548	L	Command_WhackawormStart_Methods	command 596 methods
002ef588	L	Command_BossModeExit_Methods	command 640 methods
002ef5c8	L	Command_BossModeDamage_Methods	command 639 methods
002ef608	L	Command_BossModeEnable_Methods	command 638 methods
002ef648	L	Command_CutsceneEnd_Methods	command 590 methods
002ef688	L	Command_CutsceneStart_Methods	command 589 methods
002ef748	L	Command_SetPlayerMode_Methods	command 633 methods
002ef788	L	Command_ResetGame_Methods	command 517 methods
002ef888	L	Command_DUMMY_584_Methods	command 584 methods
002ef8c8	L	Command_PlayerVehicleBounce_Methods	command 631 methods
002ef908	L	Command_SwitchCharacter_Methods	command 625 methods
002ef988	L	Command_DisablePlayerControl_Methods	command 613 methods
002efb08	L	Command_DismissCharacter_Methods	command 605 methods
002efc88	L	Command_UnlinkCharacters_Methods	command 562 methods
002efcc8	L	Command_LinkToFocusCharacter_Methods	command 561 methods
002efd08	L	Command_SetPlayerRespawnPosition_Methods	command 516 methods
002efd48	L	Command_SetPlayerInput_Methods	command 521 methods
002efd88	L	Command_SetCrate_Methods	command 518 methods
002efdc8	L	Command_SetAgent_Methods	command 515 methods
002efe08	L	Command_CA_PickUpWumpa_Methods	command 513 methods
002efe48	L	Command_DUMMY_538_Methods	command 538 methods
002efe88	L	Command_CA_PickUpHealth_Methods	command 520 methods
002efec8	L	Command_AddGem_Methods	command 537 methods
002eff08	L	Command_AddCrystal_Methods	command 535 methods
002eff48	L	Command_DUMMY_536_Methods	command 536 methods
002eff88	L	Command_DUMMY_FuelPayGate_Methods	command 550 methods
002f0098	L	Command_DamageOriginator_Methods	command 563 methods
002f00e0	L	Command_CreateCrateContents_Methods	command 512 methods
002f0120	L	Command_SetChiChiGrass_Methods	command 527 methods
002f0160	L	Command_NowGoBackCollidable_Methods	command 533 methods
002f0810	L	Condition_NodeTraffic_Methods	condition 545 methods
002f0888	L	Condition_DemoHubMusicFlag_Methods	condition 629 methods
002f0b58	L	Condition_PlayerIsGrounded_Methods	condition 515 methods
002f0b80	L	Condition_HeadCanSeePlayerUnblocked_Methods	condition 567 methods
002f0ba8	L	Condition_PlayerIsJumping_Methods	condition 566 methods
002f0bd0	L	Condition_PlayerIsSpinning_Methods	condition 565 methods
002f0bf8	L	Condition_PlayerIsSlamming_Methods	condition 564 methods
002f0c20	L	Condition_PlayerHoldingMultiTool_Methods	condition 563 methods
002f0cc0	L	Condition_PlayerIsCoOpLinked_Methods	condition 562 methods
002f0ce8	L	Condition_PlayerIsFalling_Methods	condition 561 methods
002f0d10	L	Condition_PlayerIsCrawling_Methods	condition 560 methods
002f0d38	L	Condition_PlayerIsRunning_Methods	condition 559 methods
002f0d60	L	Condition_PlayerIsWalking_Methods	condition 558 methods
002f0d88	L	Condition_PlayerIsMoving_Methods	condition 557 methods
002f0db0	L	Condition_WillHitLowWall_Methods	condition 531 methods
002f0dd8	L	Condition_CanJumpForwards_Methods	condition 529 methods
002f0e28	L	Condition_PlayerHitPoints_Methods	condition 512 methods
002f0e78	L	Condition_PlayerToMyFocusSqrDist_Methods	condition 538 methods
002f0ea0	L	Condition_MeToPlayerSqrDist_Methods	condition 517 methods
002f0ec8	L	Condition_PlayerIsCrouching_Methods	condition 514 methods
002f0ef0	L	Condition_WumpaNeededForPayGate_Methods	condition 539 methods
002f0f18	L	Condition_CanStrafeRight_Methods	condition 528 methods
002f0f40	L	Condition_CanStrafeLeft_Methods	condition 527 methods
002f0f68	L	Condition_CanMoveBackwards_Methods	condition 526 methods
002f0f90	L	Condition_CanMoveForwards_Methods	condition 525 methods
002f0fb8	L	Condition_CanFall_Methods	condition 530 methods
002f0fe0	L	Condition_PlayerHeadCanSeeMe_Methods	condition 556 methods
002f1008	L	Condition_PlayerHeadLookingAtMe_Methods	condition 555 methods
002f10d0	L	Condition_AmIHarmful_Methods	condition 568 methods
002f10f8	L	Condition_HeadCanSeePlayer_Methods	condition 554 methods
002f1120	L	Condition_HeadLookingAtPlayer_Methods	condition 553 methods
002f1148	L	Condition_HeightAbovePlayer_Methods	condition 552 methods
002f1170	L	Condition_PlayerCanSeeMe_Methods	condition 544 methods
002f1198	L	Condition_CanSeePlayer_Methods	condition 543 methods
002f11c0	L	Condition_ClearLineOfSightToPlayer_Methods	condition 542 methods
002f1210	L	Condition_PlayerFacingMe_Methods	condition 541 methods
002f1260	L	Condition_MeFacingPlayer_Methods	condition 540 methods
002f12b0	L	Condition_EdgeNeedsFlying_Methods	condition 548 methods
002f12d8	L	Condition_EdgeNeedsHighJump_Methods	condition 551 methods
002f1300	L	Condition_EdgeNeedsLongJump_Methods	condition 550 methods
002f1328	L	Condition_EdgeNeedsJump_Methods	condition 547 methods
002f1580	L	Condition_NodeIsAirborne_Methods	condition 546 methods
002f1698	L	Condition_AgentHitPoints_Methods	condition 524 methods
002f16c0	L	Condition_CrateHasRedWumpa_Methods	condition 519 methods
002f1710	L	Condition_AgentWasHeadbutted_Methods	condition 537 methods
